energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
0.674,99.968,0.804,latin,-5.453,0.115,0.292,Bad Bunny,4,0.0333,79,Un Verano Sin Ti,Reggaeton Hits,Moscow Mule,5/6/2022,1.18E-06,0,5,245940,0.294,reggaeton
0.584,115.018,0.849,latin,-8.195,0.492,0.724,Bad Bunny,4,0.115,71,Un Verano Sin Ti,Reggaeton Hits,Agosto,5/6/2022,6.18E-06,0,1,139041,0.0929,reggaeton
0.673,181.891,0.655,latin,-5.98,0.0753,0.342,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",4,0.308,70,Yo Te Quiero Pa Mi,Reggaeton Hits,Hola - Remix,2/9/2022,0,0,0,249520,0.473,reggaeton
0.858,92.523,0.627,latin,-2.824,0.21,0.342,"KAROL G, Maldy",4,0.386,68,GATÚBELA,Reggaeton Hits,GATÚBELA,8/26/2022,0,0,11,209160,0.263,reggaeton
0.694,95,0.703,latin,-4.808,0.12,0.298,Anuel AA,4,0.0607,71,¿Qué Nos Pasó?,Reggaeton Hits,¿Qué Nos Pasó?,5/26/2022,5.80E-06,0,3,245739,0.436,reggaeton
0.789,91.911,0.757,latin,-3.46,0.0717,0.464,"Mora, Feid",4,0.0583,78,MICRODOSIS,Reggaeton Hits,LA INOCENTE,4/1/2022,0,0,5,202174,0.307,reggaeton
0.739,179.879,0.704,latin,-3.286,0.0856,0.425,Rauw Alejandro,4,0.112,70,VICE VERSA,Reggaeton Hits,Sexo Virtual,12/10/2021,1.93E-05,1,8,208292,0.328,reggaeton
0.846,98.026,0.734,latin,-3.425,0.235,0.604,"Rvssian, Rauw Alejandro, Chris Brown",4,0.0489,70,Nostálgico,Reggaeton Hits,Nostálgico,9/8/2021,1.74E-06,0,9,209884,0.166,reggaeton
0.662,93.976,0.892,latin,-3.894,0.363,0.607,"Ñengo Flow, Bad Bunny",4,0.162,68,Gato de Noche,Reggaeton Hits,Gato de Noche,12/22/2022,1.24E-06,1,8,227013,0.169,reggaeton
0.479,169.922,0.812,latin,-5.678,0.0756,0.559,"Yng Lvcas, Peso Pluma",4,0.333,79,La Bebe (Remix),Reggaeton Hits,La Bebe - Remix,3/17/2023,1.21E-06,0,2,234353,0.213,reggaeton
0.892,97.008,0.791,latin,-2.58,0.0609,0.916,"Ryan Castro, Peso Pluma, SOG",4,0.0521,74,QUEMA,Reggaeton Hits,QUEMA,7/13/2023,0.000355,1,0,150619,0.0509,reggaeton
0.737,91.986,0.708,latin,-4.045,0.0955,0.607,Myke Towers,4,0.0436,82,LA VIDA ES UNA,Reggaeton Hits,LALA,3/23/2023,0.00162,1,1,197920,0.0739,reggaeton
0.711,102.984,0.822,latin,-4.943,0.083,0.934,Darell,4,0.0668,71,EVERYBODY GO TO THE DISCOTEK,Reggaeton Hits,Lollipop,7/28/2023,1.46E-05,1,6,199947,0.179,reggaeton
0.812,162.087,0.785,latin,-3.174,0.107,0.903,"Ozuna, Anuel AA, Chris Jedi",4,0.0644,72,Cosmo,Reggaeton Hits,Pa Ti Estoy,11/17/2023,0,1,3,206103,0.147,reggaeton
0.794,92.998,0.843,latin,-4.686,0.25,0.796,"Brray, JHAYCO, Ryan Castro",4,0.0426,69,Corazón Roto (Remix),Reggaeton Hits,Corazón Roto - Remix,4/7/2023,1.22E-06,0,1,275040,0.226,reggaeton
0.769,167.969,0.771,latin,-3.504,0.345,0.931,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",4,0.0694,68,El Efecto (Remix),Reggaeton Hits,El Efecto - Remix,12/13/2019,1.57E-05,0,0,289899,0.18,reggaeton
0.88,180.011,0.72,latin,-2.834,0.153,0.463,"Peso Pluma, Anitta",4,0.101,75,BELLAKEO,Reggaeton Hits,BELLAKEO,12/7/2023,0.06,1,9,197333,0.0562,reggaeton
0.672,93.999,0.817,latin,-5.612,0.13,0.774,"Myke Towers, Farruko, Arcángel, Sech, Zion",4,0.299,72,Si Se da Remix,Reggaeton Hits,Si Se Da - Remix,8/2/2019,0,0,11,332240,0.441,reggaeton
0.543,98.992,0.898,latin,-8.317,0.338,0.359,"Cazzu, Lyanno, Rauw Alejandro, Dalex",4,0.121,71,Error 93,Reggaeton Hits,Nada,6/3/2019,0.000623,0,6,305114,0.343,reggaeton
0.709,99.993,0.725,latin,-5.017,0.114,0.648,"Rvssian, Rauw Alejandro, Ayra Starr",4,0.129,79,Santa,Reggaeton Hits,Santa,4/4/2024,0.000189,0,3,193039,0.321,reggaeton
0.766,96.037,0.88,latin,-2.906,0.382,0.594,"Ozuna, Bad Gyal",4,0.0505,69,Guay,Reggaeton Hits,Guay,4/18/2024,1.79E-05,0,1,210788,0.0881,reggaeton
0.671,169.727,0.714,latin,-5.119,0.325,0.641,"KEVIN ROLDAN, Bryant Myers, Lyanno",4,0.362,69,KrING,Reggaeton Hits,HASTA ABAJO,10/4/2019,0,1,5,229827,0.292,reggaeton
0.617,173.97,0.703,latin,-5.696,0.433,0.486,"iZaak, JHAYCO, Anuel AA",4,0.151,75,BBY BOO (REMIX),Reggaeton Hits,BBY BOO - REMIX,3/27/2024,6.11E-06,1,5,275862,0.215,reggaeton
0.626,100.02,0.763,latin,-5.637,0.205,0.78,Cris Mj,4,0.0433,85,SI NO ES CONTIGO,Reggaeton Hits,SI NO ES CONTIGO,5/23/2024,0.225,0,5,156171,0.0859,reggaeton
0.499,99.986,0.791,latin,-8.472,0.0899,0.669,"FloyyMenor, Cris Mj",4,0.0509,87,Gata Only,Reggaeton Hits,Gata Only,2/2/2024,2.41E-05,0,8,222000,0.446,reggaeton
0.476,129.992,0.793,latin,-10.515,0.115,0.578,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",4,0.0406,75,ELOVRGA,Reggaeton Hits,ELOVRGA,8/18/2023,0,0,5,194769,0.132,reggaeton
0.71,92.009,0.535,latin,-2.978,0.141,0.523,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",4,0.324,70,The Academy,Reggaeton Hits,Porno,10/11/2019,0,0,1,212653,0.428,reggaeton
0.668,128.027,0.924,latin,-6.795,0.0678,0.787,KAROL G,4,0.0469,93,Si Antes Te Hubiera Conocido,Reggaeton Hits,Si Antes Te Hubiera Conocido,6/21/2024,0.000594,1,11,195824,0.446,reggaeton
0.482,100.029,0.69,latin,-6.335,0.0728,0.356,Fuerza Regida,4,0.2,88,PERO NO TE ENAMORES,Reggaeton Hits,NEL,7/25/2024,0.0004,0,7,149074,0.523,reggaeton
0.779,128.028,0.937,latin,-3.539,0.0408,0.95,"Luis R Conriquez, Joel De La P, Chimbala",4,0.329,71,Que Se Cuide,Reggaeton Hits,Que Se Cuide,5/4/2024,6.85E-05,0,4,155625,0.22,reggaeton
0.583,115.221,0.669,latin,-8.949,0.1,0.271,"Victor Mendivil, Oscar Maydon",4,0.269,83,Mejores Jordans,Reggaeton Hits,Mejores Jordans,7/30/2024,2.54E-06,1,1,234716,0.603,reggaeton
0.496,100.025,0.696,latin,-7.532,0.0626,0.476,"FloyyMenor, Lewis Somes",4,0.0365,76,EL COMIENZO,Reggaeton Hits,APAGA EL CEL,8/9/2024,0.000397,0,9,184806,0.273,reggaeton
0.665,100.09,0.858,latin,-4.772,0.119,0.659,"Feid, Young Miko",4,0.152,79,FERXXOCALIPSIS,Reggaeton Hits,CLASSY 101,12/1/2023,0,1,11,195587,0.126,reggaeton
0.86,100.019,0.774,latin,-2.888,0.116,0.446,"Feid, ATL Jacob",4,0.13,88,FERXXOCALIPSIS,Reggaeton Hits,LUNA,12/1/2023,0,0,7,196800,0.131,reggaeton
0.507,99.994,0.755,latin,-6.76,0.18,0.606,"FloyyMenor, Lewis Somes",4,0.0684,76,EL COMIENZO,Reggaeton Hits,TU TA RICA,8/9/2024,1.82E-05,0,3,124806,0.293,reggaeton
0.599,86.533,0.828,brazilian,-1.624,0.0775,0.478,"MC L da Vinte, MC Gury",5,0.149,73,Parado no Bailão,Brazilian Funk,Parado no Bailão,7/23/2018,0,1,11,171692,0.381,funk
0.827,129.949,0.956,brazilian,1.295,0.423,0.614,"Mc Delux, DJ Guih Da ZO",4,0.222,70,Se Voce Nao Quer Passa a Vez,Brazilian Funk,Se Voce Nao Quer Passa a Vez,3/22/2022,0.000259,1,9,133846,0.136,funk
0.99,126.015,0.748,brazilian,-2.39,0.267,0.386,"6YNTHMANE, RXDXVIL",4,0.151,72,BRAZILIAN DANÇA PHONK,Brazilian Funk,BRAZILIAN DANÇA PHONK,5/12/2023,0.132,1,1,118194,0.303,funk
0.803,130.028,0.877,brazilian,-3.195,0.087,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",4,0.0507,77,MONTAGEM - PR FUNK,Brazilian Funk,MONTAGEM - PR FUNK,5/1/2023,0.056,1,9,61673,0.734,funk
0.413,130.078,0.92,brazilian,-7.901,0.133,0.679,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",4,0.0752,72,Faz um Vuk Vuk (Teto Espelhado),Brazilian Funk,Faz um Vuk Vuk (Teto Espelhado),7/20/2023,0.0514,0,7,138462,0.504,funk
0.789,130.053,0.89,brazilian,-1.826,0.192,0.758,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",4,0.428,69,Te Maceto Depois Do Baile,Brazilian Funk,Te Maceto Depois Do Baile,5/14/2024,0,1,11,199615,0.147,funk
0.427,80.492,0.492,brazilian,-6.37,0.53,0.443,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",5,0.372,77,MTG QUEM NÃO QUER SOU EU,Brazilian Funk,MTG QUEM NÃO QUER SOU EU,5/10/2024,0.00482,0,9,123692,0.364,funk
0.669,130.05,0.949,brazilian,-3.922,0.169,0.843,"Mc Pogba, DJ Guih Da ZO",4,0.222,78,Ela Joga na Hora,Brazilian Funk,Ela Joga na Hora,3/28/2024,0.000592,0,2,132923,0.36,funk
0.687,117.008,0.778,brazilian,-8.568,0.356,0.839,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",4,0.105,78,THE BOX MEDLEY FUNK 2,Brazilian Funk,THE BOX MEDLEY FUNK 2,4/18/2024,0.0105,0,11,266667,0.578,funk
0.955,130.068,0.679,brazilian,-3.715,0.125,0.713,"Dj Samir, Rodricci, Launch13",4,0.0437,71,Louca Encubada,Brazilian Funk,Louca Encubada,10/13/2023,0.235,1,6,119221,0.000737,funk
0.582,84.917,0.615,brazilian,-0.93,0.0791,0.892,"DJ JOÃO PEREIRA, MC Koringa",5,0.364,68,DANÇA PRA ME PROVOCAR,Brazilian Funk,DANÇA PRA ME PROVOCAR,9/14/2023,6.55E-05,1,6,157216,0.269,funk
0.96,130.118,0.863,brazilian,-1.458,0.0853,0.586,"DENNIS, MC Kevin o Chris",4,0.0492,71,Tá OK,Brazilian Funk,Tá OK,5/4/2023,0.00526,1,11,92093,0.497,funk
0.907,117.054,0.863,brazilian,-5.077,0.182,0.304,Ichiss,4,0.295,72,WHINE IN BRAZIL FUNK,Brazilian Funk,WHINE IN BRAZIL FUNK,7/9/2024,0.000813,0,4,107971,0.0683,funk
0.59,86.429,0.711,brazilian,-5.967,0.0798,0.702,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",5,0.271,70,Baile do Bruxo (DELUXE),Brazilian Funk,TUMBÁTUM,12/22/2023,1.83E-06,0,6,121384,0.26,funk
0.327,90.025,0.707,turkish,-17.176,0.155,0.181,Semicenk,4,0.0687,75,Geçiyor Zaman,Turkish Pop,Onlar Anlamaz Halden,8/9/2024,0.0148,0,0,176000,0.185,pop
0.729,98.022,0.629,turkish,-5.235,0.253,0.427,Semicenk,4,0.0379,75,Geçiyor Zaman,Turkish Pop,Geçiyor Zaman,8/9/2024,7.75E-05,0,7,154286,0.431,pop
0.656,120.001,0.685,turkish,-8.028,0.318,0.556,Semicenk,4,0.0411,70,Geçiyor Zaman,Turkish Pop,Kader Sağ Olsun,8/9/2024,0,0,7,172000,0.702,pop
0.606,95.056,0.831,turkish,-4.84,0.0973,0.883,"Semicenk, Doğu Swag",4,0.0626,72,Küle Dönmüşsün,Turkish Pop,Küle Dönmüşsün,6/14/2024,1.04E-06,0,8,146526,0.684,pop
0.914,108.02,0.726,turkish,-4.226,0.54,0.839,Simge,4,0.0802,74,Önümüz Yaz,Turkish Pop,Önümüz Yaz,6/21/2024,0,1,7,181518,0.0758,pop
0.724,78.753,0.536,turkish,-6.84,0.116,0.587,"Ebru Yaşar, Siyam, Zeyd",4,0.152,68,Yine Çalıyor,Turkish Pop,Kafamın İçi,5/22/2024,0,0,9,142000,0.748,pop
0.622,204.028,0.406,turkish,-7.647,0.309,0.567,Zeynep Bastık,4,0.0648,69,Lan,Turkish Pop,Lan,3/8/2024,1.35E-05,0,3,196075,0.497,pop
0.538,141.894,0.52,hip-hop,-8.109,0.119,0.177,Mac Miller,4,0.206,73,Swimming,Chill Hop,Self Care,8/3/2018,0.00187,1,1,345133,0.367,chill
0.586,130.012,0.891,hip-hop,-4.665,0.213,0.954,Aaron May,4,0.121,75,CHASE,Chill Hop,"I'm Good Luv, Enjoy.",2/28/2019,0,1,11,134548,0.0833,chill
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4,0.0507,92,Timeless,Chill Hop,Timeless (with Playboi Carti),9/27/2024,2.56E-06,0,11,256000,0.0584,chill
0.84,95.416,0.856,hip-hop,-7.736,0.0773,0.792,"MF DOOM, Pebbles The Invisible Girl",4,0.334,72,Operation: Doomsday (Complete),Chill Hop,Doomsday,10/19/1999,0,0,6,298053,0.0973,chill
0.818,97.571,0.373,hip-hop,-3.19,0.434,0.361,"Tyler, The Creator, Teezo Touchdown",4,0.102,87,CHROMAKOPIA,Chill Hop,"Darling, I (feat. Teezo Touchdown)",10/28/2024,0,0,3,253834,0.36,chill
0.803,67.536,0.284,hip-hop,-5.293,0.242,0.553,"A$AP Rocky, Joe Fox, Kanye West",4,0.173,72,AT.LONG.LAST.A$AP,Chill Hop,Jukebox Joints (feat. Joe Fox & Kanye West),5/26/2015,0,0,2,323960,0.302,chill
0.86,76.54,0.575,hip-hop,-3.165,0.0973,0.834,Lil Yachty,1,0.23,72,A Cold Sunday,Chill Hop,A Cold Sunday,2/2/2024,0,0,9,107314,0.298,chill
0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,"XXXTENTACION, Joey Bada$$",4,0.484,70,?,Chill Hop,infinity (888) - feat. Joey Bada$$,3/16/2018,0,0,10,176591,0.274,chill
0.621,119.043,0.455,hip-hop,-7.694,0.123,0.28,Travis Scott,4,0.0517,82,UTOPIA,Chill Hop,MY EYES,7/28/2023,2.59E-06,0,0,251250,0.651,chill
0.76,80.082,0.435,hip-hop,-4.935,0.158,0.206,"Kanye West, Rick Ross",4,0.0721,76,My Beautiful Dark Twisted Fantasy,Chill Hop,Devil In A New Dress,11/22/2010,0,0,8,351947,0.0175,chill
0.638,82.81,0.677,hip-hop,-8.631,0.193,0.435,J. Cole,4,0.333,73,2014 Forest Hills Drive,Chill Hop,Love Yourz,12/9/2014,0,1,8,211497,0.589,chill
0.498,81.958,0.665,hip-hop,-8.185,0.0757,0.127,Post Malone,4,0.083,72,Stoney (Deluxe),Chill Hop,Go Flex,12/9/2016,0,1,5,179613,0.23,chill
0.441,135.028,0.942,hip-hop,-11.448,0.138,0.925,Sainté,4,0.469,68,Local Mvp,Chill Hop,Champagne Shots,1/6/2021,0,1,11,144000,0.493,chill
0.421,95.977,0.852,hip-hop,-9.153,0.106,0.457,Kendrick Lamar,4,0.208,73,Mr. Morale & The Big Steppers,Chill Hop,Rich Spirit,5/13/2022,2.28E-06,0,10,202285,0.428,chill
0.652,141.981,0.47,hip-hop,-9.629,0.175,0.104,"A$AP Rocky, Imogen Heap, Clams Casino",4,0.0561,84,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),Chill Hop,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),8/18/2023,4.08E-05,1,2,190286,0.0831,chill
0.574,120.013,0.669,hip-hop,-6.442,0.146,0.273,"Lil Peep, XXXTENTACION",4,0.0286,84,"Come Over When You're Sober, Pt. 2",Chill Hop,Falling Down - Bonus Track,11/9/2018,0.00294,0,4,196400,0.0175,chill
0.638,94.893,0.809,hip-hop,-5.646,0.453,0.608,Joey Bada$$,4,0.28,68,1999,Chill Hop,Righteous Minds,6/12/2012,0,0,8,224043,0.262,chill
0.57,129.953,0.734,hip-hop,-7.066,0.112,0.689,XXXTENTACION,4,0.133,81,17,Chill Hop,Everybody Dies In Their Nightmares,8/25/2017,2.14E-05,0,7,95467,0.847,chill
0.744,82.356,0.798,hip-hop,-5.328,0.292,0.794,Ice Cube,4,0.136,78,The Predator,Chill Hop,It Was A Good Day,11/17/1992,0.000106,0,7,260000,0.33,chill
0.653,142.347,0.493,hip-hop,-5.666,0.511,0.852,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",4,0.0466,73,CALL ME IF YOU GET LOST,Chill Hop,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),6/25/2021,0,0,0,121573,0.269,chill
0.435,120.058,0.843,hip-hop,-8.442,0.147,0.19,"Mac Miller, Miguel",4,0.178,72,GO:OD AM,Chill Hop,Weekend (feat. Miguel),9/18/2015,0,1,8,208080,0.47,chill
0.636,145.972,0.837,hip-hop,-7.643,0.342,0.274,21 Savage,4,0.086,77,i am > i was,Chill Hop,a lot,12/21/2018,0.00125,1,1,288624,0.0395,chill
0.628,90.482,0.639,hip-hop,-7.578,0.386,0.43,"Kanye West, Dwele",4,0.0398,83,Graduation,Chill Hop,Flashing Lights,9/11/2007,0,0,6,237507,0.0381,chill
0.354,160.037,0.741,hip-hop,-10.603,0.118,0.583,Childish Gambino,4,0.0837,78,"""Awaken, My Love!""",Chill Hop,Redbone,12/2/2016,0.00577,1,1,326933,0.181,chill
0.463,111.98,0.809,hip-hop,-11.377,0.109,0.364,Drake,4,0.0396,80,More Life,Chill Hop,Passionfruit,3/18/2017,0.085,1,11,298941,0.256,chill
0.604,49.305,0.583,hip-hop,-8.437,0.724,0.691,"The Alchemist, Boldy James",5,0.456,68,Yacht Rock 2,Chill Hop,Ocean Prime (feat. Boldy James),8/30/2019,0,1,2,99907,0.735,chill
0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,Joey Bada$$,4,0.337,68,2000,Chill Hop,Show Me,7/22/2022,4.36E-06,1,6,220387,0.222,chill
0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,XXXTENTACION,4,0.259,84,17,Chill Hop,Revenge,8/25/2017,0.00203,0,11,120027,0.782,chill
0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,Outkast,4,0.269,70,ATLiens,Chill Hop,ATLiens,8/27/1996,8.01E-06,0,11,230693,0.0296,chill
0.63,95,0.874,hip-hop,-3.585,0.0582,0.717,2Pac,4,0.298,74,R U Still Down? [Remember Me],Chill Hop,Do For Love,1/1/1997,0.00479,1,1,281600,0.0578,chill
0.506,115.994,0.848,hip-hop,-5.105,0.102,0.593,"Don Toliver, Travis Scott",4,0.0336,69,Love Sick (Deluxe),Chill Hop,Embarrassed (feat. Travis Scott),2/28/2023,0,0,4,192693,0.376,chill
0.747,86.918,0.67,hip-hop,-7.059,0.115,0.918,"Kanye West, Chris Martin",4,0.189,79,Graduation,Chill Hop,Homecoming,9/11/2007,0,1,1,203493,0.337,chill
0.678,117.067,0.595,hip-hop,-5.18,0.418,0.259,PARTYNEXTDOOR,4,0.0335,83,PARTYNEXTDOOR,Chill Hop,Break from Toronto,7/1/2013,0.00389,1,9,99213,0.0199,chill
0.52,92.869,0.747,hip-hop,-10.523,0.142,0.601,Ice Cube,4,0.0357,76,Lethal Injection,Chill Hop,You Know How We Do It,12/7/1993,0.0537,0,10,232773,0.0977,chill
0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4,0.0412,84,17,Chill Hop,Fuck Love,8/25/2017,0.000152,0,0,146520,0.0172,chill
0.731,174.516,0.552,hip-hop,-6.873,0.258,0.632,Kendrick Lamar,4,0.615,72,DAMN.,Chill Hop,DUCKWORTH.,4/14/2017,0,1,7,248613,0.0536,chill
0.559,78.558,0.558,hip-hop,-9.222,0.109,0.62,"Tyler, The Creator, Kali Uchis",4,0.0959,90,Flower Boy,Chill Hop,See You Again (feat. Kali Uchis),7/21/2017,7.49E-06,1,6,180387,0.371,chill
0.631,84.166,0.48,hip-hop,-5.488,0.149,0.515,Kanye West,4,0.116,70,Graduation,Chill Hop,Good Morning,9/11/2007,0.000105,1,7,195093,0.0791,chill
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,J. Cole,4,0.356,68,4 Your Eyez Only,Chill Hop,Neighbors,12/9/2016,0.000383,0,6,216520,0.319,chill
0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,Drake,4,0.0846,77,More Life,Chill Hop,Teenage Fever,3/18/2017,0.0172,0,8,219692,0.111,chill
0.648,93.2,0.737,ambient,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Meditative Vibes,Piece of My Heart (feat. Brent Faiyaz),10/18/2024,6.92E-06,1,1,259354,0.252,meditative
0.634,101.837,0.502,ambient,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,Lungu Boy,Meditative Vibes,MMS,8/8/2024,0.0341,0,8,219628,0.677,meditative
0.385,106.312,0.619,ambient,-11.272,0.179,0.294,Fido,5,0.118,71,Awolowo,Meditative Vibes,Awolowo,8/7/2024,0.00369,0,0,135577,0.129,meditative
0.651,67.813,0.49,ambient,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,Dealer,Meditative Vibes,Dealer,4/16/2024,7.59E-06,1,11,180594,0.714,meditative
0.415,113.976,0.823,ambient,-10.845,0.128,0.488,Omah Lay,4,0.0637,70,Holy Ghost,Meditative Vibes,Holy Ghost,11/9/2023,0.0316,0,5,186154,0.471,meditative
0.801,104.986,0.778,ambient,-7.326,0.0912,0.914,Asake,4,0.106,70,Work Of Art,Meditative Vibes,Lonely At The Top,6/15/2023,0.000155,0,6,157714,0.692,meditative
0.681,139.057,0.918,ambient,-4.705,0.0615,0.706,"Dave, Central Cee",4,0.201,79,Sprinter,Meditative Vibes,Sprinter,6/1/2023,0,1,1,229133,0.263,meditative
0.756,105.024,0.719,ambient,-5.392,0.109,0.647,"Victony, Rema, Tempoe, Don Toliver",4,0.0761,72,"Soweto (with Don Toliver, Rema and Tempoe)",Meditative Vibes,"Soweto (with Don Toliver, Rema & Tempoe)",3/22/2023,0,0,5,219500,0.0541,meditative
0.503,99.97,0.792,ambient,-8.044,0.0959,0.381,Ayra Starr,4,0.0626,68,Rush,Meditative Vibes,Rush,9/16/2022,0.00057,1,1,185093,0.0369,meditative
0.463,125.15,0.562,ambient,-7.478,0.157,0.416,Tems,5,0.0787,72,For Broken Ears,Meditative Vibes,Free Mind,9/25/2020,0.000145,1,6,247579,0.442,meditative
0.707,104.027,0.849,ambient,-6.002,0.618,0.602,"Wizkid, Tems",4,0.113,70,Made In Lagos,Meditative Vibes,Essence (feat. Tems),10/29/2020,8.58E-06,1,0,248040,0.0266,meditative
0.501,103.993,0.637,ambient,-6.148,0.099,0.431,"Rotimi, Wale",4,0.187,68,The Beauty of Becoming,Meditative Vibes,In My Bed,12/13/2019,5.91E-05,0,0,185461,0.229,meditative
0.496,109.979,0.812,ambient,-5.969,0.0955,0.55,"Dave, Burna Boy",4,0.297,73,PSYCHODRAMA,Meditative Vibes,Location (feat. Burna Boy),3/8/2019,0,0,9,241293,0.271,meditative
0.581,102.964,0.609,ambient,-10.854,0.283,0.528,Tems,3,0.277,72,For Broken Ears,Meditative Vibes,Higher,9/25/2020,0,1,2,196204,0.509,meditative
0.642,83.389,0.463,ambient,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,I NEVER LIKED YOU,Meditative Vibes,WAIT FOR U (feat. Drake & Tems),4/29/2022,0,1,1,189893,0.314,meditative
0.655,92.9,0.649,ambient,-5.534,0.22,0.793,Oxlade,4,0.0652,70,KU LO SA - A COLORS SHOW,Meditative Vibes,KU LO SA - A COLORS SHOW,6/10/2022,0,0,10,147581,0.307,meditative
0.549,123.879,0.613,ambient,-8.187,0.116,0.78,Tems,5,0.231,71,If Orange Was A Place,Meditative Vibes,Replay,9/14/2021,0,1,9,180000,0.097,meditative
0.529,112.014,0.782,ambient,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,MAFFIAN,Meditative Vibes,Are you there?,8/15/2024,1.42E-06,1,0,156429,0.509,meditative
0.00161,140.997,0.138,ambient,-43.643,0.0951,0.155,Somnum Magnam,1,0.0532,72,Touches,Ambient Chill,Touches,1/19/2024,0.971,1,5,144750,0.977,chill
0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,"Bon Iver, St. Vincent",3,0.0302,75,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Dark Academia,Rosyln,10/16/2009,0.024,0,10,289560,0.971,academic
0.04,135.965,0.44,ambient,-16.887,0.111,0.249,Tom Rosenthal,4,0.0322,77,Z-Sides,Dark Academia,Lights Are On,10/26/2018,0.465,1,3,193749,0.981,academic
0.664,129.071,0.575,ambient,-5.303,0.116,0.437,Hozier,4,0.0481,81,Hozier,Dark Academia,Take Me To Church,9/19/2014,0,0,4,241688,0.637,academic
0.581,130.033,0.613,ambient,-8.588,0.25,0.551,Taylor Swift,4,0.0424,83,folklore,Dark Academia,cardigan,7/24/2020,0.000345,0,0,239560,0.537,academic
0.416,113.986,0.324,ambient,-8.92,0.11,0.151,Lana Del Rey,4,0.0368,83,Young And Beautiful,Dark Academia,Young And Beautiful,1/1/2013,3.69E-05,0,11,236053,0.262,academic
0.363,121.412,0.531,ambient,-7.672,0.112,0.259,Hozier,4,0.0608,77,Hozier (Expanded Edition),Dark Academia,Work Song,9/19/2014,0,1,10,229720,0.749,academic
0.394,96.192,0.421,ambient,-8.312,0.0984,0.399,Rio Romeo,3,0.0277,78,Good God!,Dark Academia,Nothing's New,9/23/2022,4.74E-06,1,11,211000,0.863,academic
0.308,113.95,0.504,ambient,-14.958,0.158,0.121,Mitski,4,0.0321,88,The Land Is Inhospitable and So Are We,Dark Academia,My Love Mine All Mine,9/15/2023,0.135,1,9,137773,0.868,academic
0.422,144.678,0.718,ambient,-9.115,0.17,0.455,blackbear,4,0.0621,71,dead,Dark Academia,idfc,6/2/2015,0,0,4,207027,0.0764,academic
0.449,123.969,0.327,ambient,-5.362,0.22,0.179,Matt Maltese,4,0.034,68,Bad Contestant,Dark Academia,As the World Caves In,6/8/2018,0.00444,1,10,218755,0.369,academic
0.135,82.987,0.387,ambient,-14.398,0.0948,0.21,Billie Eilish,4,0.051,72,Guitar Songs,Dark Academia,The 30th,7/21/2022,0,1,7,216448,0.929,academic
0.179,140.01,0.539,ambient,-14.33,0.106,0.145,Hozier,3,0.0309,72,Hozier (Expanded Edition),Dark Academia,Like Real People Do,9/19/2014,0.393,1,7,198027,0.921,academic
0.119,70.499,0.467,ambient,-10.99,0.0973,0.156,Lana Del Rey,4,0.0401,73,Norman Fucking Rockwell!,Dark Academia,Happiness is a butterfly,8/30/2019,1.40E-06,1,2,272485,0.969,academic
